X1,X2,Y
1.900989255029816,3.0529287264191156,0
2.798952239655199,5.403903627773109,0
4.16961077274452,2.2959003961421836,0
-0.35082855729323514,-8.304804667579957,2
2.148091095662929,1.0384384358155558,0
1.3578941859768672,-6.383742879101547,0
-5.405282702041312,5.265764266664518,1
-0.1977757692832752,3.407503486863122,1
0.14159188065230585,0.14878069747872594,0
4.691419029879988,-2.5802236410868695,0
0.48060388470491683,-2.311376443525212,0
-2.172481137161578,-1.5458606173431968,2
1.1106688581685642,-2.393743108317387,0
6.278780627867604,-4.473036511097519,0
-0.9343582208067952,-2.1986552913708746,1
7.234889421768664,0.9827738825578731,0
5.159222697343174,-7.427801865184859,0
1.3352513293462942,4.448153978117185,0
0.4114199463771209,5.327401875326756,1
-2.586442250501861,7.0467372009278995,1
11.49449061809625,-1.8141928021982954,0
-2.227512607003859,7.266922385588504,1
7.897860728653562,-2.6143001357663413,0
-2.1009340854792864,-1.408923044302536,1
-6.722252555171385,-4.593259732420991,1
-5.020703833760339,-3.8389878255206424,2
-0.1734244369339059,1.1710736626826037,1
7.752502464070385,-4.991770203693955,0
4.9216119923829185,-1.0699442211275447,0
-0.24731854826216476,3.3740974608330188,1
-5.613610107811493,1.912048730920253,1
0.8322610410652804,2.4622563200407455,1
1.4458432195390905,12.276500699554472,1
-3.1886999212565796,-2.6549847750090882,1
-3.115702632123822,-2.7773855958012734,2
-3.1869356365325885,5.9450826555377585,1
7.102521239949274,-2.853731468747381,0
-4.1617778655211435,2.3570777819320203,1
-2.7611152214048564,3.1646590887775536,1
1.0146151042564986,-7.57872057498616,2
7.737526006650308,8.97938836547761,0
-3.063943452421931,-1.9385077996799207,2
1.4293269536245248,1.672283949935125,0
3.2927213633641523,10.051022693831747,1
-0.8847361374702469,-3.9914862226922687,2
-6.896596140072636,-3.6546501997095953,1
-0.16563486436898547,8.972789317588939,1
-2.588056495180857,1.1189397581944924,1
-0.08211448036376037,5.94196636724042,1
12.634662129368108,-2.654343864601603,0
-2.4471972125911106,5.22080438534536,1
3.409457448131557,9.233536628680168,1
2.9196409266298193,-1.7964604539352977,0
2.9532741534615465,5.543517902914539,0
4.102410905986821,2.536370155536489,0
5.333373447945769,5.846477952228364,0
6.910794955187636,3.2435494379482135,0
-0.8355904015842718,0.7335684321666142,1
6.0325448325417845,-4.08467835493618,0
1.843366544364506,-1.9666940616368034,0
0.14372411467408744,6.392259313036494,1
0.9554953400995168,0.23218274078074405,0
-6.799280704899596,3.7312678301361037,1
3.227420905705377,10.816273616527301,1
-1.5388911747650043,1.0957516383196948,1
1.2469184185537763,7.887266398817372,1
-0.4764776619347605,1.3951076288516961,1
3.039482548582696,0.9330456157817906,0
-2.2321680727526414,0.9704499644915379,1
5.3681587492988605,-5.132576497055301,0
0.66484837073438,-3.500604074695866,0
5.975233144624212,-7.615934523918874,0
-2.7946092363579416,1.8860593753226043,1
7.827620146171702,-0.328751305364939,0
-2.775997633465992,9.40578534720295,1
-7.24006950208122,-10.994029783100409,2
2.200072250266662,-2.510271121763056,0
-5.106164085653566,3.5417822364967666,1
1.2190035688559941,-2.820393153683642,0
-6.401521993354472,4.362286641400724,1
3.251005889793305,-0.49587931889691456,0
9.23318498023833,-5.350423831630763,0
-7.627625854623695,-3.4595403494062222,1
-0.22793008177748902,1.2166972466134591,1
-1.2061802892816493,1.760276982571484,1
-6.25769712095222,7.2188230203662975,1
-0.410755891962844,5.586479157940638,1
1.7136267318885205,2.2837660957689194,0
2.8488364011610194,2.2385428000865746,0
3.2136137993377196,6.6457626506621565,0
0.9826058485073507,3.5450187879425616,1
-0.4486784714361336,7.2005860772473635,1
-3.3819615102963487,9.004702164554079,1
-0.20078975322171705,-7.1538755105902405,2
0.6405220745539464,-3.405258287374404,2
4.20321774494362,-3.2631198965119546,0
-2.2309171660738984,-9.447703654727654,0
-2.2615315962453835,-12.119396633144783,2
-7.9195141174286166,3.802073280721487,1
3.929000793254161,2.127287808924824,0
-4.834880715646065,-0.23855678070989927,1
-0.018012695452842023,-5.791823445962714,2
7.516991508835753,4.386811452878357,0
-1.1048208691483197,0.1344291949726539,1
1.0419140397377624,-10.208674342121453,2
-1.2358869126029846,-3.409921239988993,2
-5.008100049474578,-1.4055014644297745,1
8.988432634247612,3.2042143063350492,0
-2.855894948913984,2.862913906780793,1
6.9967771829300105,4.623168414563844,0
0.29815184960087066,-3.2346838885278695,0
3.4911165680679495,1.9674269271087481,0
4.4759661001386615,3.1758590084098475,0
5.247763576596675,-2.6761760578028397,0
6.5869703281716285,0.9879980234619983,0
10.376304363126327,-3.4459390904478395,0
8.679819015826247,0.9895539173132389,0
-3.2570900180722417,-2.419429170271608,1
-1.601736540971601,2.120829732009582,1
2.614177440177498,-2.868500019692895,0
-0.1217729613049142,10.711351793059318,1
8.637715850503557,2.1816183483701606,0
0.19001739084100144,0.6001566335913066,0
3.067589863652083,-5.113962825992028,0
-1.2868826871167256,-8.342920369387947,2
1.9961156130263964,3.235979698513705,1
-2.41593231149687,7.869933816450164,1
-6.128828315011706,-7.321874401049101,2
1.1222590927998601,5.235491513060772,1
8.419638457289343,-2.2944213143447003,0
5.393404167156478,-0.19254234750353605,0
-0.8631364997040981,4.418299687433362,1
3.261614392067098,-7.881960784921247,2
7.382701748629479,6.900456770737257,0
-3.127813507547647,1.9790176671870452,1
2.470150931413694,1.3033688291195356,0
-2.7515257692271007,-3.3581168396902576,2
-0.12777035495722638,5.863645096296823,1
2.718000772972162,-1.8530716604305297,0
3.8584935532417237,-14.242713103150377,2
5.743828501860517,-8.698568893890497,0
-1.8122047070156608,-5.598349473130719,2
-6.473407378604529,5.8041339368925975,1
-2.3385060065594567,1.732519408653579,1
-0.23460289439592036,2.3852041361156076,1
0.3841094553012768,-6.4149611209428485,2
4.9813340972357,-2.4687829158065626,0
-7.782909493298755,-2.1405758048295627,1
7.503798953171554,4.251108710567465,0
-1.743260672039296,-1.746288521592144,2
-1.6081752560869131,10.383739917804204,1
1.9096772611577668,2.1502082359553483,0
5.151417270159211,1.1939457951325676,0
-1.2952107291035155,-0.9817492454248913,2
-0.3580062970703197,-0.18611118254920794,1
3.638147718184899,0.25972942903649715,0
3.663200386077896,-0.40358290054291157,0
0.39317595158045293,-9.991003422660539,2
4.5816383735124075,1.7324423794899635,0
4.990050549298261,-14.481276890968447,2
10.441873523903638,-0.6979481407758688,0
5.540914083687582,-5.199529635627655,0
3.0638695253128483,-5.267077815868281,0
-3.1188448034790257,9.57015676933393,1
-0.9534120038167329,1.0871643658986143,2
4.350338653443771,2.4784094398630234,0
0.7520945257178822,1.8248050123311272,0
12.017077926191375,-0.28809398516792695,0
1.0054952335748375,5.25327198003806,1
5.527629664789919,5.935151527801901,0
3.193651110145923,-5.715024563652418,0
8.16715766150548,-5.73172696509344,0
1.5131773261951662,-3.7713792500967895,0
-0.32069173296496273,1.643812051517402,1
1.6067860772513654,2.109603771176424,0
8.068556345293235,2.267671507569899,0
-1.2207831764532435,4.820435841441786,1
5.947352444623203,-6.138039075684962,2
2.98700034924929,3.5058637115544915,0
-1.4878175167999597,6.878534066558098,1
-0.7502779351626336,0.6278822673577112,1
-0.865359121419348,0.07789523790733767,1
-5.481375434476009,-7.200254412971471,2
7.972525316124861,-4.234806741591639,0
-4.956961747281536,-10.766950568018574,2
-3.1948087384475112,-6.615448967037492,2
8.210075800681846,5.049085446713171,0
-3.440751725888619,11.262179026721544,1
4.9088274349579715,-1.6241569175431123,0
-12.497028574367866,11.45471286295371,1
-6.94786233381798,-8.22699373478446,2
5.1128521600482015,12.198762031696365,1
6.921364092552591,2.8195456002617982,0
2.9737717083264297,4.267077793901539,0
3.794642948933826,1.405957119846879,0
0.5210055197593804,-0.3129656394976121,0
-3.7698229443333813,-1.4033753843338703,1
-8.464784070976927,-0.49169813397374945,1
-4.942955535754587,-5.517946586078855,2
0.8994707557673922,6.960011431722997,1
4.591583030011565,-7.852503018115885,2
-4.948140682851688,4.7038559399410795,1
-4.912436967691548,-1.123165749985123,1
2.7502604951227596,-4.841722274318176,0
0.5268775307297995,-6.670127474591022,2
-3.0068382197560686,1.5989096707126849,1
-7.964968667658346,2.2023736898019948,1
-0.09818899463340608,2.7624497720857386,1
1.119570670323307,6.820702149869221,1
0.6261225132395364,-2.147027705626265,0
0.6114875151614189,2.7164901451819397,2
0.24430035162852165,0.20295845601941193,0
-3.5099584390337766,-3.3145045877547408,2
-7.013026358998467,8.747883715934696,1
-6.219316176956426,-3.4645259889795366,1
-3.592036327845987,4.474621884722207,1
-1.474748391460139,6.23871036336867,1
-3.3674531212193424,1.3949708111190098,1
-4.176735266298786,10.725745638866941,1
-5.937992095147564,1.5491035511351376,1
3.1688844046604925,2.0689954872574914,0
-0.9264382943885414,-0.6491034986671308,0
0.21905735989554798,-0.7350100081424431,0
4.819395583974549,11.052615007956756,1
-2.787458925039168,-6.849014897895389,2
-0.4414102417562741,12.898546688271592,1
-4.018372839848654,8.195584027220338,1
8.388504070382204,-2.767941208539973,0
2.844915395926377,8.14198311564269,1
-1.8956387049374355,-1.0179018005118088,1
-2.908404569743219,-5.073783653464334,2
-3.2463877253300355,-6.119701333811283,2
0.17041734129613034,-3.849866155293209,2
1.1689295589537385,-7.779478231018136,2
1.6544011610722853,4.167644808044623,1
-9.968678212857277,1.8702828492378607,1
6.138344962366461,-6.048205093456027,0
8.362861934188517,2.095095046830226,0
-3.5250592787920443,-0.27884538828853006,1
2.791634562608612,0.38002695706205747,0
2.693779962231846,-4.603367965396831,0
0.84680412018039,-7.068572484524901,0
-0.5561303067435016,-4.519538207323949,2
-3.677649712948833,6.180465876052187,1
5.456550602971345,3.045690604535885,0
-5.461563823362895,-1.5820422484740095,1
6.065488499895917,0.7085845681995238,0
11.596647699908472,1.9665891969718594,0
0.9602455824501579,-1.5455823210125068,0
0.6677045239114116,-0.7623491819027195,0
3.5405433834429525,4.7835115839729205,0
-3.9299473025397473,-6.656164767788891,2
-9.181026865516483,2.5399566345627185,1
-5.516833030869368,-10.764452964762414,2
1.9428930226548204,12.464997587163953,1
-0.030354557699466617,4.192453872258209,1
0.40914679273782506,-0.49444826595571334,0
4.595382414938843,-1.4513727209432568,0
1.3369615703595148,1.6084890309800681,0
-3.3404522682152438,4.960211747682614,1
-0.8747987834770432,-3.7787257974642237,0
2.6825492178520176,-4.492339908955186,0
0.14090578684564123,-0.04559498322101772,0
5.42947782915789,2.373491164399764,0
-0.1251347937257196,4.088831496001435,1
6.951037745086567,2.789051531759311,0
0.05176309921690304,-6.559181161750798,2
-5.325568315376863,-1.5261235217733382,1
-3.0475610107964157,-0.9348565149272301,1
0.2832496244855358,2.648463771783654,1
-0.3524938902954561,2.4325082191310097,1
0.3223720740506012,-9.877332831769357,2
-4.6966769690937715,-0.7204377786080773,1
-6.048473714205538,2.9996436499810226,1
7.653754161718487,6.0938092584865835,0
-1.06721435465104,7.45363068424976,1
0.7433372860105578,-1.6854298555901968,0
-3.0670133177046988,-1.5123484324406418,1
-1.9408840927061437,0.8520811118774385,1
0.8028699052493229,0.015230100767072347,0
2.184690848731749,5.953231373931707,1
4.747770677206619,-7.424489842249518,0
-12.769605674509775,4.671599556196369,1
-6.834393492077106,-1.1238270094634177,1
-5.850565130296798,-9.0099021879001,2
2.7073136410239402,3.7957758015132343,0
-2.882552003633597,-12.955211460724549,2
-2.731222241262414,1.9590200270127325,1
-7.394557843870643,0.9167995988957782,1
-0.07654924586497779,2.896457498005442,1
0.5979018420707662,-4.865344704407778,0
5.982857508322457,-0.7926478651348501,0
-0.1365226975496593,-4.66633979536598,2
-2.2164112559575515,-4.4240135701345045,2
-0.8647302996171149,8.558542400711717,1
-6.859505714656782,-8.067806989383705,2
7.355851637468042,-1.0466183857593305,0
-3.345363693299583,5.199523436980382,1
-3.0280776986843208,9.130048567734681,1
3.3896293566963456,-2.439557040728513,0
10.786541066327517,-3.028574615016692,0
3.7104768600465348,1.4964629020324596,0
6.50870644699399,7.807555983634264,0
0.16002074532883312,-3.767089351730917,2
2.299860714695582,-3.388576848760531,2
10.066936237633115,0.6826766554136872,0
-1.8266077565605434,0.9234015293245421,1
-6.735631447648482,-4.8580701925532574,1
6.002069539722127,-3.2844713948569786,0
-5.234554913409698,2.6832637626364306,1
5.928520773314984,3.594766553325334,0
